,listing_id,popularity_score
223,504051,0.0029147521594651503
224,504084,7.422968148043677e-06
225,506038,2.969187259217471e-05
226,507911,0.006373855316453505
227,508692,4.948645432029118e-06
228,509025,0.001469747693312648
229,510089,0.0006829130696200184
230,513116,0.0018780109414550507
231,514666,0.02549542126581402
232,515344,0.019440753579726387
233,516039,0.0010243696044300275
234,517272,0.0014351071752884443
235,518191,9.897290864058235e-06
236,518242,
237,518453,
238,518465,0.007395750598167516
239,519270,0.0007521941056684259
240,519297,0.032735289532872615
241,519333,0.0010243696044300275
242,521284,0.0006680671333239308
243,521617,0.024273105844102822
244,521856,0.12793733035424876
245,523775,0.00035382814839008195
246,524476,0.002058636499724113
247,526909,0.0023258633530536857
248,527702,0.035585709301721384
249,527860,0.00044537808888262063
250,528408,0.005376703261899637
251,528914,4.948645432029118e-05
252,529512,
253,529881,0.0001558823311089172
254,530017,0.0013509802029439493
255,530734,0.00308795474958617
256,530870,0.0001088701995046406
257,532209,0.0005888888064114651
258,533060,0.0007076562967801639
259,534176,0.0005888888064114651
260,534399,0.004330064753025478
261,534551,0.004419140370802002
262,535179,0.0009798317955417653
263,536940,0.00020784310814522298
264,537126,
265,537182,0.0034096167026680625
266,537184,
267,537471,0.0033477586347676978
268,537990,
269,538960,0.0003216619530818927
270,539476,0.0012371613580072797
271,540994,0.00029691872592174705
272,541014,0.001855742037010919
273,541275,0.0034145653481000918
274,541606,0.0007051819740641493
275,541782,0.003449205866124295
276,542358,0.0013856207209681534
277,543075,0.0005789915155474068
278,543583,
279,544850,0.00018804852641710648
280,546069,0.0007051819740641493
281,547009,4.948645432029118e-06
282,547317,0.00010392155407261149
283,548124,0.0218730128095687
284,550250,5.938374518434942e-05
285,550531,0.00014845936296087352
286,551483,0.0010812790268983625
287,552287,0.001469747693312648
288,553468,0.01235181899834468
289,553646,7.422968148043676e-05
290,553888,0.013428149379811015
291,554437,0.002632679369839491
292,554801,0.004849672523388536
293,555053,0.008234545998896453
294,555145,3.711484074021838e-05
295,555344,0.014511902729425388
296,555501,0.00026722685332957233
297,557511,1.979458172811647e-05
298,557707,0.0005789915155474068
299,559944,0.010936506404784352
300,560719,0.027502096988501822
301,560849,0.0001558823311089172
302,561883,0.001855742037010919
303,563711,0.007546684283844404
304,565112,0.0002449579488854413
305,566317,0.0174885129567909
306,566525,0.0002721754987616015
307,567468,0.0007719886873965424
308,568346,0.15297252759488408
309,568809,4.948645432029118e-05
310,569641,2.969187259217471e-05
311,569772,0.001261904585167425
312,569909,0.005878990773250592
313,570080,0.006628710556203003
314,570198,0.0007398224920883533
315,572066,0.003723855687601911
316,573107,
317,573728,0.007546684283844404
318,575705,0.0005789915155474068
319,582499,0.008536413370250226
320,582662,2.2268904444131027e-05
321,584555,0.00019794581728116472
322,585522,0.11162659501028081
323,585658,
324,586069,8.660129506050959e-05
325,586421,0.008818486159875889
326,586523,0.0007917832691246589
327,587181,4.948645432029118e-06
328,588917,0.001222315421711192
329,588942,0.00044537808888262074
330,591852,0.0002672268533295724
331,597503,0.0218730128095687
332,598042,0.0006012604199915378
333,598916,0.0329876704499061
334,598936,0.0013361342666478619
335,599604,0.0010812790268983625
336,600221,0.004196451326360692
337,601125,0.0002449579488854413
338,601612,0.00029691872592174705
339,602334,2.969187259217471e-05
340,603238,0.00482492929622839
341,603347,0.00353333283846879
342,604254,0.0004255835071545041
343,604630,0.0016330529925696093
344,605386,0.013759708623756963
345,605553,0.006829130696200183
346,608516,2.474322716014559e-06
347,612346,
348,613415,2.969187259217471e-05
349,617493,0.01247058648871338
350,620427,0.00019794581728116472
351,623134,0.00013361342666478617
352,623404,0.038483141202174435
353,623736,0.0033477586347676978
354,627816,4.948645432029118e-05
355,629306,0.027653030674178708
356,630747,0.0006235293244356688
357,632114,0.0012371613580072797
358,632648,0.0002449579488854413
359,634070,0.00044537808888262063
360,634919,
361,636370,0.014511902729425388
362,637292,0.0024718483932985444
363,637872,4.948645432029118e-06
364,638111,0.47717808442883974
365,638118,0.7550593713735707
366,640587,0.0006680671333239308
367,645357,0.032873851604969424
368,645364,0.003723855687601911
369,645945,8.165264962848044e-05
370,646208,1.4845936296087354e-05
371,647365,
372,647682,0.00014845936296087352
373,648772,0.00012866478123275707
374,649303,0.0007051819740641493
375,650769,0.023194301139920475
376,650825,0.051960777036305736
377,650910,0.021244534839701006
378,653083,0.007237393944342585
379,653875,0.009699345046777072
380,655146,0.0036174598108132854
381,656251,0.002058636499724113
382,656319,0.0012371613580072797
383,656475,0.002103174308612375
384,656496,0.0009105507594933578
385,656912,0.00925396695789445
386,657356,0.18622742489811975
387,658225,0.2087487102592843
388,661968,0.00015835665382493176
389,662108,0.0013361342666478619
390,663246,0.02229364767129118
391,663859,0.008650232215186899
392,663908,0.04925881663041784
393,666188,0.00034640518024203835
394,667842,0.0029147521594651503
395,667946,0.014682630996830393
396,668441,1.4845936296087354e-05
397,668504,1.4845936296087354e-05
398,668996,0.03322025678521147
399,669070,0.0029419697093413105
400,670384,0.04416666048085988
401,670492,0.002424836261694268
402,670738,
403,670820,0.0003563024711060964
404,672040,0.00013361342666478617
405,673688,0.0717355641826941
406,673817,0.06857337975162749
407,674082,0.00038104569826624213
408,675881,
409,677453,0.00019052284913312104
410,677514,2.474322716014559e-06
411,680684,0.00020784310814522296
412,681827,0.07769373328285717
413,682259,0.0026549482742836217
414,682701,0.0002449579488854413
415,685713,0.00029691872592174705
416,687048,0.011579830310948136
417,688337,0.0059878609727552325
418,688764,2.969187259217471e-05
419,690223,1.4845936296087354e-05
420,691954,
421,694393,0.0038005596917983627
422,694643,0.0017072826740500457
423,695527,0.000925396695789445
424,695657,0.004302847203149319
425,696352,0.00011134452222065516
426,697046,0.0006235293244356688
427,697498,0.0034640518024203824
428,699052,5.1960777036305746e-05
429,700271,0.002041316240712011
430,700843,0.001558823311089172
431,705361,0.0009501399229495907
432,705646,0.0002177403990092812
433,706063,0.010016058354426937
434,707226,0.0035877679382211106
435,709227,0.0021873012809568706
436,709460,0.00020784310814522296
437,709859,0.0014103639481282985
438,710692,
439,711746,3.711484074021838e-05
440,711835,0.0005468253202392177
441,712777,0.0004354807980185624
442,713702,0.0008313724325808918
443,718831,0.00034640518024203835
444,718963,1.979458172811647e-05
445,719512,0.00038104569826624213
446,719605,0.015024087531640402
447,719955,0.00014845936296087352
448,720038,0.0004354807980185624
449,721973,0.026386177443579253
450,723666,0.00031176466221783446
451,724490,0.008786319964567699
452,728263,2.474322716014559e-06
453,729171,0.003246311403411101
454,729526,0.18735324173390638
455,731062,0.0011876749036869882
456,731247,0.00042063486172247514
457,731763,0.0008313724325808918
458,732193,0.005851773223374432
459,732371,0.008786319964567699
460,732408,0.0012371613580072797
461,734411,0.0010689074133182893
462,735068,0.01999252754539764
463,738489,0.0004354807980185624
464,740699,0.0024718483932985444
465,741333,0.005210923639926661
466,742249,0.00017320259012101915
467,742579,0.0011753032901069154
468,744664,0.0003216619530818927
469,746315,0.0001558823311089172
470,746533,0.01252007294303367
471,748920,0.01088701995046406
472,752927,0.0008313724325808918
473,753123,0.05239378351160828
474,753661,0.002894957577737034
475,755506,0.0002177403990092812
476,758243,0.004394397143641857
477,759552,0.008202379803588265
478,762319,4.948645432029118e-06
479,763588,
480,763798,5.938374518434942e-05
481,764213,0.006532211970278437
482,767641,0.004233566167100911
483,768646,0.019042387622448045
484,768784,0.020195422008110833
485,768831,0.01057772961096224
486,770907,0.008927356359380528
487,772131,0.0001558823311089172
488,772385,0.018371846166408103
489,774599,0.00280588195996051
490,775758,6.68067133323931e-05
491,778379,4.948645432029118e-06
492,779739,1.4845936296087354e-05
493,780798,0.00017320259012101915
494,780893,0.03759485934712521
495,783409,0.0002672268533295724
496,783739,
497,783792,0.004186554035496634
498,783926,0.0013856207209681534
499,784916,0.00029444440320573257
500,786831,0.01929971718491356
501,789211,0.0257478021828475
502,792378,2.969187259217471e-05
503,796713,0.0010243696044300275
504,797839,0.009798317955417654
505,798911,0.004156862162904459
506,800772,0.0036743692332816204
507,802110,0.00011876749036869884
508,804534,0.0006260036471516836
509,807136,0.00011134452222065516
510,810843,0.0008313724325808918
511,812320,8.660129506050959e-05
512,813233,0.10466385088741582
513,815346,0.0009352939866535033
514,816608,0.0027019604058878986
515,816640,0.005715685473993632
516,817940,0.0024941172977426753
517,818170,0.00012371613580072798
518,819396,0.00038104569826624213
519,819614,0.00252380917033485
520,820698,0.00011876749036869884
521,820869,0.007791642232729846
522,821484,0.00017320259012101915
523,821817,0.0033254897303235673
524,826497,0.0047952374236362155
525,828245,0.017701304710368154
526,834442,6.68067133323931e-05
527,838708,
528,840903,0.298086606243706
529,842569,0.00013608774938080075
530,846188,0.043535708188276165
531,853043,0.009041175204317197
532,854986,
533,855758,0.0003464051802420383
534,856706,0.08313724325808919
535,858020,0.022795935182642134
536,858739,0.1850966594169011
537,858786,0.0008709615960371248
538,859034,0.001454901757016561
539,859185,2.969187259217471e-05
540,860521,0.0004701213160427662
541,862671,0.008600745760866607
542,862862,0.022724179823877713
543,864049,0.01574411544200064
544,865369,2.969187259217471e-05
545,865376,0.00020784310814522296
546,865407,0.0004082632481424022
547,866319,
548,866427,0.010599998515406371
549,869809,2.969187259217471e-05
550,871418,0.0011134452222065518
551,871701,
552,872895,0.004453780888826207
553,876114,0.0019225487503433123
554,876975,0.1964117371972357
555,878273,0.004156862162904459
556,878739,0.0004082632481424022
557,878855,1.4845936296087354e-05
558,881888,0.00011876749036869884
559,882369,0.0033749761846438584
560,882992,0.0002771241441936306
561,883078,0.00015835665382493176
562,884242,
563,884244,0.010478756702321656
564,884345,0.0005468253202392177
565,884518,0.0009674601819616927
566,884531,0.001222315421711192
567,884743,0.02169733589673167
568,885261,0.02894957577737034
569,888226,0.009778523373689537
570,891436,0.0002177403990092812
571,892273,0.003013725068105733
572,893168,0.007056768386073522
573,893639,0.013653312746968337
574,894420,0.35005233192544366
575,895117,0.027168063421839857
576,896259,0.005307422225851228
577,897447,0.014920165977567793
578,898935,0.0020685337905881713
579,900355,0.002165032376512739
580,901687,0.00047506996147479534
581,905184,0.02890998661391411
582,906795,0.004669046965119473
583,907655,0.0047952374236362155
584,907672,6.928103604840766e-05
585,908402,0.0005047618340669701
586,909806,0.004364705271049682
587,909947,0.027469930793193632
588,910575,0.00018557420370109192
589,911298,0.025475626684085897
590,911531,0.020457700216008377
591,913319,7.422968148043676e-05
592,915583,0.03192123735930383
593,917359,0.000611157710855596
594,919122,5.1960777036305746e-05
595,920376,0.0002177403990092812
596,920402,0.003006302099957689
597,920846,0.004795237423636215
598,921377,
599,922143,0.0002177403990092812
600,922567,0.006903360377680618
601,923152,0.025186130926312198
602,923374,2.969187259217471e-05
603,924825,0.0006928103604840766
604,924890,9.897290864058235e-06
605,925035,0.0004354807980185624
606,933497,0.0002672268533295724
607,933774,0.0014845936296087354
608,934027,0.004669046965119473
609,934722,8.660129506050959e-05
610,935417,0.0010095236681339401
611,935427,0.005443509975232031
612,936678,0.003911904214019018
613,936913,0.004364705271049682
614,937042,2.474322716014559e-06
615,937102,0.018507933915788904
616,937111,0.00034640518024203835
617,937255,0.0017815123555304825
618,938427,0.0023802984528060057
619,940284,0.21619642163448807
620,940701,0.00042063486172247514
621,941879,3.711484074021838e-05
622,944950,0.0002672268533295724
623,946818,0.004117272999448226
624,946970,0.021576094083646958
625,947057,0.004577497024626934
626,948950,1.979458172811647e-05
627,948953,0.0002598038851815287
628,948955,0.003300746503163422
629,949520,0.0006581698424598727
630,950639,8.90756177765241e-05
631,951289,0.014153125935603278
632,955980,4.948645432029118e-05
633,956091,0.02771241441936306
634,956185,0.012767505214635122
635,956204,4.453780888826205e-05
636,956530,0.010342668952940856
637,957261,0.0016874880923219292
638,957371,0.0002177403990092812
639,960784,0.0002771241441936306
640,964454,0.030322824884758418
641,965131,0.0015068625340528665
642,970370,4.948645432029118e-05
643,970924,0.0002894957577737034
644,973198,0.005210923639926661
645,973350,0.0037560218829101005
646,974566,0.0017641920965183805
647,975239,4.948645432029118e-06
648,975283,0.0002177403990092812
649,976307,0.006131371690284077
650,976915,0.0029691872592174703
651,979445,0.01100083879540073
652,980835,0.0019324460412073706
653,984349,0.008833332096171974
654,985938,6.680671333239308e-05
655,986455,0.0004552753797466789
656,988884,0.010530717479357963
657,991094,0.001959663591083531
658,994761,7.422968148043677e-06
659,995794,
660,995813,0.0002598038851815287
661,997960,0.016800651241738854
662,998172,0.0004082632481424022
663,998349,0.0005047618340669701
664,999882,0.5212705152282192
665,1000108,0.005067412922397816
666,1000247,0.0004082632481424022
667,1000542,0.0011357141266506825
668,1000677,0.00013608774938080075
669,1004613,0.017458821084198727
670,1005766,0.0015068625340528665
671,1006103,8.660129506050959e-05
672,1008940,0.00017320259012101915
673,1010457,0.0006581698424598727
674,1010740,0.00017320259012101915
675,1011491,0.010530717479357963
676,1011997,0.00280588195996051
677,1014714,0.0004552753797466789
678,1015726,0.60400939252903
679,1016939,0.0033774505073598735
680,1020790,0.00033650788937798006
681,1025486,0.05143374629779464
682,1025560,0.003483846384148499
683,1028697,0.013193088721789627
684,1029605,1.979458172811647e-05
685,1031031,
686,1031467,0.03498692320444586
687,1031594,
688,1033496,0.07484083919129235
689,1033553,0.011409102043543132
690,1033676,0.029137624303787447
691,1033829,0.0005938374518434941
692,1035593,0.027390752466281167
693,1036299,0.017369745466422202
694,1037511,0.0005171334476470428
695,1037671,0.0004082632481424022
696,1037780,0.00023753498073739767
697,1038484,0.00046764699332675164
698,1038664,0.004948645432029119
699,1038856,0.0074229681480436766
700,1039539,0.006903360377680618
701,1040628,0.013935385536593996
702,1040725,0.07912141748999753
703,1040811,0.004156862162904459
704,1040910,0.022169931535490454
705,1043447,0.0015068625340528665
706,1045578,0.0019349203639233855
707,1047013,0.0010515871543061875
708,1047015,0.0016874880923219292
709,1054376,0.0002177403990092812
710,1055005,0.03593458880467944
711,1055059,0.0007794116555445861
712,1055611,0.004936273818449044
713,1055851,0.0011134452222065518
714,1057188,0.00656190384287061
715,1057350,0.03618944404442894
716,1058366,0.003528384193036761
717,1058983,0.008536413370250226
718,1059622,2.969187259217471e-05
719,1061177,0.00011876749036869884
720,1062202,0.001266853230599454
721,1062315,0.004142016226608372
722,1062587,8.660129506050959e-05
723,1062945,0.0005690942246833487
724,1066680,0.006383752607317561
725,1069482,0.11028303777548491
726,1071827,0.0034442572206922657
727,1074466,0.018493087979492815
728,1075287,0.0003958916345623295
729,1075677,
730,1076253,0.008214751417168336
731,1076510,0.0036422030379734314
732,1076677,0.0008660129506050958
733,1078060,0.0002894957577737034
734,1079829,0.0010095236681339401
735,1081582,0.0005047618340669701
736,1083039,0.02672268533295724
737,1084527,4.453780888826205e-05
738,1085429,0.0001929971718491356
739,1085596,0.016800651241738854
740,1089591,0.004676469933267515
741,1089770,0.0002177403990092812
742,1090098,0.0011134452222065518
743,1090972,0.012094489435879164
744,1091280,0.0004354807980185624
745,1092248,0.0007274508785082805
746,1093642,0.004453780888826207
747,1094198,0.0001088701995046406
748,1094338,0.012322127125752503
749,1094502,0.0036669462651335765
750,1097018,8.412697234449501e-05
751,1097273,0.000964985859245678
752,1098209,0.00013361342666478617
753,1098484,0.0002177403990092812
754,1098774,0.10214004171708098
755,1099290,2.474322716014559e-05
756,1099625,1.979458172811647e-05
757,1100420,0.02634658828012302
758,1102876,0.008709615960371248
759,1102877,0.010560409351950135
760,1102901,0.051901393291121395
761,1103124,0.015840614027925203
762,1103984,0.0010095236681339401
763,1105098,0.007791642232729846
764,1105487,0.0018211015189867155
765,1106154,0.0008709615960371248
766,1106798,0.0002177403990092812
767,1107046,0.03173318883288672
768,1108670,0.0009674601819616927
769,1109683,0.0003983659572783441
770,1111368,
771,1111683,0.006596544360894814
772,1112645,0.0011876749036869882
773,1112733,6.680671333239308e-05
774,1113643,0.001880485264171065
775,1115811,0.0016330529925696093
776,1116424,
777,1116939,8.412697234449501e-05
778,1117397,0.0007967319145566882
779,1117505,0.0018260501644187445
780,1120682,0.006749952369287717
781,1120755,0.0034145653481000913
782,1120959,0.00010392155407261148
783,1121190,0.0030434169406979073
784,1122214,0.012829363282535488
785,1122354,0.01564761685607607
786,1123196,0.0010021006999858964
787,1123564,
788,1123740,0.0007076562967801639
789,1124281,0.00011876749036869884
790,1125640,0.011480857402307556
791,1125919,0.0002177403990092812
792,1128462,
793,1130300,0.0023802984528060057
794,1130971,0.010800418655403548
795,1134673,2.969187259217471e-05
796,1134831,0.005985386650039218
797,1135899,0.00031176466221783446
798,1135941,0.0020215216589838944
799,1137496,
800,1142425,
801,1142426,0.009211903471722203
802,1143491,
803,1143581,8.412697234449501e-05
804,1144291,0.0008660129506050958
805,1145828,0.00022516336715732487
806,1145961,0.00020784310814522296
807,1146701,0.03644429928417844
808,1149176,0.006131371690284077
809,1149396,4.453780888826205e-05
810,1149483,
811,1150754,0.0005047618340669701
812,1150829,0.0008165264962848044
813,1151193,
814,1151512,0.0004082632481424022
815,1152624,0.0013856207209681534
816,1153327,0.0031968249490908103
817,1154070,
818,1155561,0.007014704899901274
819,1158157,0.0025386551066309375
820,1159383,
821,1160560,0.000611157710855596
822,1161191,0.0009897290864058239
823,1164976,0.00013361342666478617
824,1167176,0.003941596086611192
825,1167448,5.938374518434942e-05
826,1169751,0.0005022875113509554
827,1171074,0.004122221644880256
828,1171205,
829,1173872,0.00454285650660273
830,1174246,0.0027712414419363064
831,1175790,0.003563024711060965
832,1176680,0.00017320259012101915
833,1178532,0.0002894957577737034
834,1180011,0.014410455498068792
835,1181426,4.948645432029118e-06
836,1182472,0.0007620913965324842
837,1182615,0.0005789915155474068
838,1182714,0.0012693275533154687
839,1182803,0.009211903471722203
840,1182819,0.0020190473362678802
841,1184364,0.005171334476470428
842,1184462,0.00034640518024203835
843,1184515,0.022763768987333944
844,1184650,0.001959663591083531
845,1185402,0.0027019604058878986
846,1190415,0.001222315421711192
847,1191986,0.002464425425150501
848,1194269,0.0030483655861299366
849,1195904,4.948645432029118e-06
850,1197839,0.009969046222822658
851,1197867,8.660129506050959e-05
852,1199373,0.0012693275533154687
853,1199531,0.0002771241441936306
854,1200614,0.00712604942212193
855,1200935,0.0005047618340669701
856,1205264,0.0010515871543061875
857,1205386,
858,1205467,0.002850419768848772
859,1206018,0.005307422225851228
860,1207818,0.0020784310814522295
861,1208976,0.007957421854702822
862,1209042,9.897290864058237e-05
863,1209917,0.009263864248758509
864,1211230,0.006042296072507553
865,1211696,0.00034640518024203835
866,1212293,0.0006235293244356688
867,1213057,1.4845936296087354e-05
868,1213276,0.004750699614747953
869,1214588,0.00013361342666478617
870,1215837,0.00026722685332957233
871,1217356,0.08107613243564907
872,1217731,6.680671333239308e-05
873,1218269,3.464051802420383e-05
874,1218328,0.12458214875133303
875,1218967,0.0009278710185054596
876,1220002,0.1210389186220002
877,1221269,0.0013163396849197456
878,1221836,
879,1222696,0.0003563024711060964
880,1222736,0.0011134452222065518
881,1224272,5.938374518434942e-05
882,1224968,0.0031918763036587806
883,1225617,0.00017320259012101915
884,1225717,0.00023753498073739767
885,1225899,0.0007398224920883533
886,1227050,0.0004354807980185624
887,1227230,0.0009105507594933578
888,1227409,4.948645432029118e-06
889,1228430,0.007979690759146953
890,1229928,0.00020784310814522296
891,1230963,0.006490148484106188
892,1231243,5.1960777036305746e-05
893,1232103,0.009649858592456782
894,1232167,0.0015563489883731576
895,1234017,0.0025386551066309375
896,1234625,0.004943696786597089
897,1235828,0.011564984374652048
898,1238231,0.0018780109414550507
899,1238398,3.711484074021838e-05
900,1238636,0.0018705879733070065
901,1238975,0.0026054618199633306
902,1239440,0.009211903471722203
903,1239553,0.0022268904444131027
904,1239567,0.00011134452222065516
905,1239911,0.0005344537066591447
906,1241213,7.422968148043677e-06
907,1241813,0.0066682997196592375
908,1242876,0.0005047618340669701
909,1243610,0.0001781512355530482
910,1248120,0.0040380946725357605
911,1248767,0.0033254897303235673
912,1249754,0.0007620913965324842
913,1249780,0.0013856207209681534
914,1249782,0.00017320259012101915
915,1249792,0.0344326749160586
916,1249804,0.00042063486172247514
917,1251641,0.000611157710855596
918,1251786,0.0006928103604840766
919,1251892,0.0010392155407261147
920,1252168,0.0017320259012101912
921,1254082,0.0005171334476470428
922,1254632,0.008256814903340584
923,1254739,0.003394770766371975
924,1255801,0.00325620869427516
925,1257616,0.002165032376512739
926,1261286,0.0011579830310948136
927,1262335,0.0004701213160427662
928,1263075,0.00190522849133121
929,1263208,0.00025238091703348503
930,1263313,0.00047506996147479534
931,1263521,0.0004948645432029119
932,1263909,1.4845936296087354e-05
933,1263997,0.0027267036330480437
934,1264000,0.0004354807980185624
935,1264033,0.005171334476470428
936,1265299,0.012485432425009465
937,1265742,1.4845936296087354e-05
938,1272439,0.0010689074133182895
939,1272588,0.0027737157646523206
940,1272607,
941,1272659,0.0002894957577737034
942,1272893,1.4845936296087354e-05
943,1273922,0.00023753498073739767
944,1274150,0.005985386650039218
945,1274879,0.0010045750227019108
946,1276076,0.005403920811775797
947,1277374,0.0015984124745454052
948,1277810,0.0007076562967801639
949,1277928,0.0018780109414550507
950,1278386,0.0005047618340669701
951,1279061,0.0010515871543061875
952,1279893,0.004028197381671702
953,1279988,0.000611157710855596
954,1281409,0.000964985859245678
955,1281470,0.005299999257703186
956,1281547,0.002649999628851593
957,1282500,0.00013361342666478617
958,1282681,0.0005938374518434941
959,1283856,0.00199182978639172
